0.08	1988729	24989	G	1707	                Cellulomonas
0.02	535417	0	S	1708	                  Cellulomonas fimi
0.02	535417	535417	S1	590998	                    Cellulomonas fimi ATCC 484
0.02	527056	0	S	1711	                  Cellulomonas flavigena
0.02	527056	527056	S1	446466	                    Cellulomonas flavigena DSM 20109
0.02	457708	457708	S	2003551	                  Cellulomonas sp. PSBB021
0.02	443559	0	S	11	                  Cellulomonas gilvus
0.02	443559	443559	S1	593907	                    Cellulomonas gilvus ATCC 13127
0.02	409724	0	G	665568	                Paraoerskovia
0.02	409724	409724	S	545619	                  Paraoerskovia marina
0.09	2265795	0	F	85019	              Brevibacteriaceae
0.09	2265795	113201	G	1696	                Brevibacterium
0.04	1038062	1038062	S	1703	                  Brevibacterium linens
0.02	605854	605854	S	629680	                  Brevibacterium sandarakinum
0.02	508678	508678	S	1136497	                  Brevibacterium siliguriense
0.06	1580464	645	F	145357	              Dermacoccaceae
0.03	773110	0	G	745364	                Luteipulveratus
0.03	773110	773110	S	571913	                  Luteipulveratus mongoliensis
0.02	427954	0	G	57495	                Dermacoccus
0.02	427954	427954	S	1274	                  Dermacoccus nishinomiyaensis
0.01	378755	0	G	57499	                Kytococcus
0.01	378755	0	S	1276	                  Kytococcus sedentarius
0.01	378755	378755	S1	478801	                    Kytococcus sedentarius DSM 20547
0.04	1136767	808	F	125316	              Beutenbergiaceae
0.02	643344	0	G	84756	                Beutenbergia
0.02	643344	0	S	84757	                  Beutenbergia cavernae
0.02	643344	643344	S1	471853	                    Beutenbergia cavernae DSM 12333
0.02	492615	0	G	947525	                Miniimonas
0.02	492615	492615	S	2171623	                  Miniimonas sp. S16
0.03	913635	84	F	85018	              Dermatophilaceae
0.02	532038	0	G	1184606	                Austwickia
0.02	532038	532038	S	100225	                  Austwickia chelonae
0.01	381513	0	G	1862	                Dermatophilus
0.01	381513	381513	S	1863	                  Dermatophilus congolensis
0.02	585819	0	F	145360	              Sanguibacteraceae
0.02	585819	0	G	60919	                Sanguibacter
0.02	585819	0	S	60920	                  Sanguibacter keddieii
0.02	585819	585819	S1	446469	                    Sanguibacter keddieii DSM 10542
0.02	408571	0	F	85022	              Jonesiaceae
0.02	408571	0	G	43673	                Jonesia
0.02	408571	408560	S	43674	                  Jonesia denitrificans
0	11	11	S1	471856	                    Jonesia denitrificans DSM 20603
0.01	144799	0	O1	577468	              unclassified Micrococcales
0.01	144799	0	G	2038	                Tropheryma
0.01	144799	122026	S	2039	                  Tropheryma whipplei
0	11394	11394	S1	218496	                    Tropheryma whipplei TW08/27
0	11379	11379	S1	203267	                    Tropheryma whipplei str. Twist
1.26	33006784	0	O	85010	            Pseudonocardiales
1.26	33006784	193002	F	2070	              Pseudonocardiaceae
0.38	9858882	947272	G	1813	                Amycolatopsis
0.06	1678059	1105221	S	31958	                  Amycolatopsis orientalis
0.02	572838	572838	S1	1156913	                    Amycolatopsis orientalis HCCB10007
0.05	1381140	1379403	S	33910	                  Amycolatopsis mediterranei
0	847	847	S1	1221524	                    Amycolatopsis mediterranei RB
0	544	544	S1	749927	                    Amycolatopsis mediterranei U32
0	346	346	S1	713604	                    Amycolatopsis mediterranei S699
0.05	1244915	1244915	S	1896961	                  Amycolatopsis sp. AA4
0.05	1209538	1209538	S	1804986	                  Amycolatopsis albispora
0.04	1073702	1073702	S	1911175	                  Amycolatopsis sp. BJA-103
0.04	962077	0	S	1814	                  Amycolatopsis methanolica
0.04	962077	962077	S1	1068978	                    Amycolatopsis methanolica 239
0.03	729141	729141	S	208439	                  Amycolatopsis japonica
0.02	633038	633038	S	129921	                  Amycolatopsis keratiniphila
0.16	4183936	1133386	G	1847	                Pseudonocardia
0.04	965193	0	S	240495	                  Pseudonocardia dioxanivorans
0.04	965193	965193	S1	675635	                    Pseudonocardia dioxanivorans CB1190
0.03	784161	784161	S	1690815	                  Pseudonocardia sp. HH130630-07
0.02	651152	651152	S	445576	                  Pseudonocardia sp. AL041005-10
0.02	597893	597893	S	1641402	                  Pseudonocardia sp. HH130629-09
0	32335	32335	S	1096868	                  Pseudonocardia sp. EC080625-04
0	15910	15910	S	1688404	                  Pseudonocardia sp. EC080610-09
0	3906	3906	S	1096856	                  Pseudonocardia sp. EC080619-01
0.14	3775430	944087	G	65496	                Actinoalloteichus
0.04	932781	932781	S	2072503	                  Actinoalloteichus sp. AHMU CJ021
0.03	889444	889444	S	340345	                  Actinoalloteichus hymeniacidonis
0.03	860666	860666	S	1470176	                  Actinoalloteichus hoggarensis
0	81350	81350	S	1612551	                  Actinoalloteichus sp. GBA129-24
0	67102	67102	S	1612552	                  Actinoalloteichus sp. ADI127-7
0.13	3392554	103398	G	1851	                Saccharomonospora
0.03	823241	0	S	632569	                  Saccharomonospora marina
0.03	823241	823241	S1	882083	                    Saccharomonospora marina XMU15
0.03	681419	0	S	40989	                  Saccharomonospora cyanea
0.03	681419	681419	S1	882082	                    Saccharomonospora cyanea NA-134
0.02	614096	0	S	40988	                  Saccharomonospora azurea
0.02	614096	614096	S1	882081	                    Saccharomonospora azurea NA-128
0.02	597525	0	S	1852	                  Saccharomonospora viridis
0.02	597525	597525	S1	471857	                    Saccharomonospora viridis DSM 43017
0.02	572875	0	S	40990	                  Saccharomonospora glauca
0.02	572875	572875	S1	928724	                    Saccharomonospora glauca K62
0.06	1664049	0	G	2029	                Kibdelosporangium
0.06	1664049	1664049	S	860235	                  Kibdelosporangium phytohabitans
0.06	1611938	465427	G	40566	                Actinosynnema
0.02	585415	0	S	40567	                  Actinosynnema mirum
0.02	585415	585415	S1	446462	                    Actinosynnema mirum DSM 43827
0.02	561096	561096	S	42197	                  Actinosynnema pretiosum
0.05	1389584	0	G	165301	                Lentzea
0.05	1389584	1389584	S	1586287	                  Lentzea guizhouensis
0.05	1363073	0	G	43356	                Kutzneria
0.05	1363073	0	S	43357	                  Kutzneria albida
0.05	1363073	1363073	S1	1449976	                    Kutzneria albida DSM 43870
0.05	1252446	0	G	2071	                Saccharothrix
0.05	1252446	0	S	103731	                  Saccharothrix espanaensis
0.05	1252446	1252446	S1	1179773	                    Saccharothrix espanaensis DSM 44229
0.05	1187216	0	G	1137960	                Allokutzneria
0.05	1187216	1187216	S	211114	                  Allokutzneria albata
0.04	1113474	0	G	1835	                Saccharopolyspora
0.04	1113474	0	S	1836	                  Saccharopolyspora erythraea
0.04	1113474	1113474	S1	405948	                    Saccharopolyspora erythraea NRRL 2338
0.04	1021901	0	G	674734	                Alloactinosynnema
0.04	1021901	1021901	S	1653480	                  Alloactinosynnema sp. L-07
0.04	999299	0	G	142577	                Prauserella
0.04	999299	999299	S	530584	                  Prauserella marina
0.98	25837738	0	O	85008	            Micromonosporales
0.98	25837738	287445	F	28056	              Micromonosporaceae
0.56	14620395	1543875	G	1873	                Micromonospora
0.04	958989	958989	S	1877	                  Micromonospora echinospora
0.03	816576	816576	S	307121	                  Micromonospora krabiensis
0.03	797835	797835	S	291594	                  Micromonospora rifamycinica
0.03	784347	784347	S	709883	                  Micromonospora zamorensis
0.03	768918	768918	S	356851	                  Micromonospora chokoriensis
0.03	763434	763434	S	285665	                  Micromonospora coriariae
0.03	762815	762815	S	47858	                  Micromonospora echinofusca
0.03	761886	761886	S	47857	                  Micromonospora echinaurantiaca
0.03	756605	756605	S	1881	                  Micromonospora viridifaciens
0.03	708574	708574	S	47865	                  Micromonospora inositola
0.03	696572	696572	S	261654	                  Micromonospora auratinigra
0.03	696410	696410	S	356852	                  Micromonospora coxensis
0.03	688618	688618	S	299146	                  Micromonospora narathiwatensis
0.03	687066	687066	S	47872	                  Micromonospora purpureochromogenes
0.03	673023	673023	S	299152	                  Micromonospora siamensis
0.02	629678	629678	S	2039870	                  Micromonospora sp. WMMA2032
0.02	626798	626798	S	2201999	                  Micromonospora sp. B006
0.01	367331	214381	S	47850	                  Micromonospora aurantiaca
0.01	152950	152950	S1	644283	                    Micromonospora aurantiaca ATCC 27029
0	131045	131045	S	648999	                  Micromonospora sp. L5
0.25	6457881	1280864	G	1865	                Actinoplanes
0.06	1469994	1469994	S	113562	                  Actinoplanes derwentensis
0.05	1293401	0	S	196914	                  Actinoplanes friuliensis
0.05	1293401	1293401	S1	1246995	                    Actinoplanes friuliensis DSM 7358
0.05	1243643	1243643	S	649831	                  Actinoplanes sp. N902-109
0.04	1169315	0	S	1866	                  Actinoplanes missouriensis
0.04	1169315	1169315	S1	512565	                    Actinoplanes missouriensis 431
0	525	525	S	134676	                  Actinoplanes sp. SE50/110
0	139	139	S	2033844	                  Actinoplanes sp. SE50
0.08	2187074	800440	G	673534	                Plantactinospora
0.03	826269	826269	S	2024580	                  Plantactinospora sp. KBS50
0.01	282918	282918	S	2071627	                  Plantactinospora sp. BB1
0.01	277447	277447	S	2108470	                  Plantactinospora sp. BC1
0.05	1438606	33391	G	168694	                Salinispora
0.03	742727	0	S	168697	                  Salinispora arenicola
0.03	742727	742727	S1	391037	                    Salinispora arenicola CNS-205
0.03	662488	0	S	168695	                  Salinispora tropica
0.03	662488	662488	S1	369723	                    Salinispora tropica CNB-440
0.03	846337	0	G	84593	                Verrucosispora
0.03	846337	0	S	1003110	                  Verrucosispora maris
0.03	846337	846337	S1	263358	                    Verrucosispora maris AB-18-032
0.71	18732698	16771	O	85009	            Propionibacteriales
0.36	9402466	27444	F	85015	              Nocardioidaceae
0.09	2432642	11639	G	1839	                Nocardioides
0.03	721644	721644	S	196162	                  Nocardioides sp. JS614
0.02	588692	0	S	450734	                  Nocardioides dokdonensis
0.02	588692	588692	S1	1300347	                    Nocardioides dokdonensis FR1436
0.02	579388	579388	S	110319	                  Nocardioides sp. CF8
0.02	531279	531279	S	2045452	                  Nocardioides sp. 78
0.07	1913454	8463	G	2040	                Aeromicrobium
0.02	516405	516405	S	2079793	                  Aeromicrobium sp. 592
0.02	490232	490232	S	2041	                  Aeromicrobium erythreum
0.02	473406	473406	S	1736691	                  Aeromicrobium choanae
0.02	424948	0	S	219314	                  Aeromicrobium marinum
0.02	424948	424948	S1	585531	                    Aeromicrobium marinum DSM 15272
0.05	1234164	2660	G	53387	                Friedmanniella
0.02	633498	633498	S	546871	                  Friedmanniella luteola
0.02	598006	598006	S	546874	                  Friedmanniella sagamiharensis
0.04	1058233	0	G	182639	                Kribbella
0.04	1058233	0	S	182640	                  Kribbella flavida
0.04	1058233	1058233	S1	479435	                    Kribbella flavida DSM 17836
0.03	900773	0	G	117156	                Actinopolymorpha
0.03	900773	900773	S	117157	                  Actinopolymorpha singaporensis
0.03	758789	0	G	2044	                Pimelobacter
0.03	758789	758789	S	2045	                  Pimelobacter simplex
0.02	538561	0	G	86795	                Marmoricola
0.02	538561	538561	S	642780	                  Marmoricola scoriae
0.02	538406	0	G	116071	                Micropruina
0.02	538406	538406	S	75385	                  Micropruina glycogenica
0.35	9313461	61854	F	31957	              Propionibacteriaceae
0.09	2332012	20324	G	72763	                Tessaracoccus
0.02	542238	542238	S	1332264	                  Tessaracoccus aquimaris
0.02	484216	484216	S	399497	                  Tessaracoccus flavescens
0.02	450348	450348	S	1610493	                  Tessaracoccus flavus
0.02	438764	438764	S	1909732	                  Tessaracoccus sp. T2.5-30
0.02	396122	396122	S	2161816	                  Tessaracoccus sp. Marseille-P5995
0.07	1779686	492	G	29404	                Microlunatus
0.04	968091	968091	S	630515	                  Microlunatus soli
0.03	811103	0	S	29405	                  Microlunatus phosphovorus
0.03	811103	811103	S1	1032480	                    Microlunatus phosphovorus NM-1
0.06	1515912	19967	G	1912216	                Cutibacterium
0.02	605719	580271	S	1747	                  Cutibacterium acnes
0	13975	4571	S1	1734925	                    Cutibacterium acnes subsp. acnes
0	3627	3627	S2	1114966	                      Cutibacterium acnes TypeIA2 P.acn33
0	3046	3046	S2	1114967	                      Cutibacterium acnes TypeIA2 P.acn17
0	2731	2731	S2	1114969	                      Cutibacterium acnes TypeIA2 P.acn31
0	4732	4732	S1	1234380	                    Cutibacterium acnes C1
0	1600	0	S1	1905725	                    Cutibacterium acnes subsp. defendens
0	1600	1600	S2	1091045	                      Cutibacterium acnes subsp. defendens ATCC 11828
0	1200	1200	S1	553199	                    Cutibacterium acnes SK137
0	989	989	S1	1276648	                    Cutibacterium acnes hdn-1
0	890	890	S1	1031709	                    Cutibacterium acnes 6609
0	863	863	S1	909952	                    Cutibacterium acnes 266
0	821	821	S1	267747	                    Cutibacterium acnes KPA171202
0	378	378	S1	1134454	                    Cutibacterium acnes HL096PA1
0.02	585351	373748	S	33010	                  Cutibacterium avidum
0.01	211603	211603	S1	1170318	                    Cutibacterium avidum 44067
0.01	304875	304875	S	33011	                  Cutibacterium granulosum
0.04	1175268	35183	G	1912215	                Acidipropionibacterium
0.03	686025	629050	S	1748	                  Acidipropionibacterium acidipropionici
0	56975	56975	S1	1171373	                    Acidipropionibacterium acidipropionici ATCC 4875
0.02	454060	454060	S	2057246	                  Acidipropionibacterium virtanenii
0.04	1033843	30	G	1743	                Propionibacterium
0.03	678507	649396	S	1744	                  Propionibacterium freudenreichii
0	15052	11180	S1	1752	                    Propionibacterium freudenreichii subsp. shermanii
0	3872	3872	S2	754252	                      Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
0	14059	14059	S1	66712	                    Propionibacterium freudenreichii subsp. freudenreichii
0.01	355306	355306	S	671223	                  Propionibacterium sp. oral taxon 193
0.02	617200	0	G	1278221	                Auraticoccus
0.02	617200	617200	S	675864	                  Auraticoccus monumenti
0.02	501180	0	G	1912217	                Pseudopropionibacterium
0.02	501180	0	S	1750	                  Pseudopropionibacterium propionicum
0.02	501180	501180	S1	767029	                    Pseudopropionibacterium propionicum F0230a
0.01	296506	0	G	203133	                Propionimicrobium
0.01	296506	296506	S	1871034	                  Propionimicrobium sp. Marseille-P3275
0.34	8996200	0	O	85004	            Bifidobacteriales
0.34	8996200	3842	F	31953	              Bifidobacteriaceae
0.3	7753760	823931	G	1678	                Bifidobacterium
0.04	1036554	612171	S	216816	                  Bifidobacterium longum
0.01	247788	143509	S1	1682	                    Bifidobacterium longum subsp. infantis
0	89483	89483	S2	391904	                      Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088
0	14796	14796	S2	565040	                      Bifidobacterium longum subsp. infantis 157F
0.01	142884	75451	S1	1679	                    Bifidobacterium longum subsp. longum
0	18524	18524	S2	890402	                      Bifidobacterium longum subsp. longum BBMN68
0	17831	17831	S2	565042	                      Bifidobacterium longum subsp. longum JCM 1217
0	13093	13093	S2	1300227	                      Bifidobacterium longum subsp. longum GT15
0	10058	10058	S2	1035817	                      Bifidobacterium longum subsp. longum KACC 91563
0	7774	7774	S2	722911	                      Bifidobacterium longum subsp. longum F8
0	153	153	S2	759350	                      Bifidobacterium longum subsp. longum JDM301
0	12573	12573	S1	1322347	                    Bifidobacterium longum E18
0	10764	10764	S1	205913	                    Bifidobacterium longum DJO10A
0	10374	10374	S1	206672	                    Bifidobacterium longum NCC2705
0.03	771987	704089	S	1685	                  Bifidobacterium breve
0	37633	37633	S1	1385940	                    Bifidobacterium breve JCM 7019
0	6501	6501	S1	1385942	                    Bifidobacterium breve 689b
0	5653	5653	S1	326426	                    Bifidobacterium breve UCC2003
0	5286	5286	S1	866777	                    Bifidobacterium breve ACS-071-V-Sch8b
0	4998	4998	S1	1385938	                    Bifidobacterium breve 12L
0	4792	4792	S1	1385939	                    Bifidobacterium breve JCM 7017
0	2936	2936	S1	936351	                    Bifidobacterium breve S27
0	78	78	S1	1385941	                    Bifidobacterium breve NCFB 2258
0	21	21	S1	518634	                    Bifidobacterium breve DSM 20213 = JCM 1192
0.02	524823	277066	S	28025	                  Bifidobacterium animalis
0.01	215235	167660	S1	302912	                    Bifidobacterium animalis subsp. animalis
0	47575	47575	S2	703613	                      Bifidobacterium animalis subsp. animalis ATCC 25527
0	32522	403	S1	302911	                    Bifidobacterium animalis subsp. lactis
0	28193	28193	S2	1167629	                      Bifidobacterium animalis subsp. lactis ATCC 27673
0	1280	1280	S2	1316911	                      Bifidobacterium animalis subsp. lactis KLDS2.0603
0	970	970	S2	552531	                      Bifidobacterium animalis subsp. lactis BB-12
0	895	895	S2	442563	                      Bifidobacterium animalis subsp. lactis AD011
0	262	262	S2	1042403	                      Bifidobacterium animalis subsp. lactis CNCM I-2494
0	171	171	S2	1281781	                      Bifidobacterium animalis subsp. lactis Bl12
0	146	146	S2	555970	                      Bifidobacterium animalis subsp. lactis DSM 10140
0	65	65	S2	1075106	                      Bifidobacterium animalis subsp. lactis BLC1
0	52	52	S2	573236	                      Bifidobacterium animalis subsp. lactis V9
0	44	44	S2	742729	                      Bifidobacterium animalis subsp. lactis Bi-07
0	33	33	S2	1168290	                      Bifidobacterium animalis subsp. lactis B420
0	8	8	S2	580050	                      Bifidobacterium animalis subsp. lactis Bl-04
0.02	506539	430079	S	1681	                  Bifidobacterium bifidum
0	23325	23325	S1	883062	                    Bifidobacterium bifidum S17
0	21023	21023	S1	702459	                    Bifidobacterium bifidum PRL2010
0	16396	16396	S1	484020	                    Bifidobacterium bifidum BGN4
0	15716	15716	S1	500634	                    Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456
0.02	487792	287471	S	1694	                  Bifidobacterium pseudolongum
0	119716	0	S1	1690	                    Bifidobacterium pseudolongum subsp. globosum
0	119716	119716	S2	1410605	                      Bifidobacterium pseudolongum subsp. globosum DSM 20092
0	80605	80605	S1	1447715	                    Bifidobacterium pseudolongum PV8-2
0.02	480142	433312	S	1680	                  Bifidobacterium adolescentis
0	46830	46830	S1	367928	                    Bifidobacterium adolescentis ATCC 15703
0.02	424762	0	S	158787	                  Bifidobacterium scardovii
0.02	424762	424762	S1	1150461	                    Bifidobacterium scardovii JCM 12489 = DSM 13734
0.01	361869	361782	S	1689	                  Bifidobacterium dentium
0	45	45	S1	401473	                    Bifidobacterium dentium Bd1
0	42	42	S1	1150423	                    Bifidobacterium dentium JCM 1195 = DSM 20436
0.01	353220	275015	S	1683	                  Bifidobacterium angulatum
0	78205	78205	S1	518635	                    Bifidobacterium angulatum DSM 20098 = JCM 7096
0.01	325133	0	S	33905	                  Bifidobacterium thermophilum
0.01	325133	325133	S1	1254439	                    Bifidobacterium thermophilum RBL67
0.01	315038	27067	S	630129	                  Bifidobacterium kashiwanohense
0.01	171745	171745	S1	1447716	                    Bifidobacterium kashiwanohense PV20-2
0	116226	116226	S1	1150460	                    Bifidobacterium kashiwanohense JCM 15439 = DSM 21854
0.01	314330	314013	S	1684	                  Bifidobacterium asteroides
0	271	271	S1	1437594	                    Bifidobacterium asteroides DSM 20089
0	46	46	S1	1147128	                    Bifidobacterium asteroides PRL2011
0.01	295533	295533	S	35760	                  Bifidobacterium choerinum
0.01	266481	0	S	638619	                  Bifidobacterium actinocoloniiforme
0.01	266481	266481	S1	1437605	                    Bifidobacterium actinocoloniiforme DSM 22766
0.01	197674	0	S	28026	                  Bifidobacterium pseudocatenulatum
0.01	197674	197674	S1	547043	                    Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
0	111334	0	S	1686	                  Bifidobacterium catenulatum
0	111334	111334	S1	566552	                    Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043
0	79946	79946	S	1687	                  Bifidobacterium coryneforme
0	76672	0	S	1691	                  Bifidobacterium indicum
0	76672	76672	S1	1341694	                    Bifidobacterium indicum LMG 11587 = DSM 20214
0.03	695227	0	G	2701	                Gardnerella
0.03	695227	598975	S	2702	                  Gardnerella vaginalis
0	55438	55438	S1	1009464	                    Gardnerella vaginalis HMP9231
0	40469	40469	S1	553190	                    Gardnerella vaginalis 409-05
0	284	284	S1	525284	                    Gardnerella vaginalis ATCC 14019
0	61	61	S1	585528	                    Gardnerella vaginalis ATCC 14018 = JCM 11026
0.01	278703	0	G	196082	                Parascardovia
0.01	278703	0	S	78258	                  Parascardovia denticolens
0.01	278703	278703	S1	864564	                    Parascardovia denticolens DSM 10105 = JCM 12538
0.01	264668	0	G	196081	                Scardovia
0.01	264668	0	S	78259	                  Scardovia inopinata
0.01	264668	264668	S1	1150468	                    Scardovia inopinata JCM 12537
0.34	8976819	5598	O	85012	            Streptosporangiales
0.18	4730578	10215	F	2004	              Streptosporangiaceae
0.11	2964394	47294	G	2000	                Streptosporangium
0.06	1546152	1546152	S	2202249	                  Streptosporangium sp. 'caverna'
0.05	1370948	0	S	2001	                  Streptosporangium roseum
0.05	1370948	1370948	S1	479432	                    Streptosporangium roseum DSM 43021
0.07	1755969	0	G	83681	                Nonomuraea
0.07	1755969	1755969	S	1909395	                  Nonomuraea sp. ATCC 55076
0.13	3482234	2364	F	83676	              Nocardiopsaceae
0.11	2957004	18068	G	2013	                Nocardiopsis
0.05	1262932	1187772	S	2014	                  Nocardiopsis dassonvillei
0	75160	0	S1	568208	                    Nocardiopsis dassonvillei subsp. dassonvillei
0	75160	75160	S2	446468	                      Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111
0.03	855516	0	S	280236	                  Nocardiopsis gilva
0.03	855516	855516	S1	1235441	                    Nocardiopsis gilva YIM 90087
0.03	820488	0	S	53437	                  Nocardiopsis alba
0.03	820488	820488	S1	1205910	                    Nocardiopsis alba ATCC BAA-2165
0.02	522866	0	G	83677	                Thermobifida
0.02	522866	0	S	2021	                  Thermobifida fusca
0.02	522866	522866	S1	269800	                    Thermobifida fusca YX
0.03	758409	0	F	2012	              Thermomonosporaceae
0.03	758409	0	G	2019	                Thermomonospora
0.03	758409	0	S	2020	                  Thermomonospora curvata
0.03	758409	758409	S1	471852	                    Thermomonospora curvata DSM 43183
0.27	7013018	16885	O	85013	            Frankiales
0.24	6406132	232	F	74712	              Frankiaceae
0.22	5726044	162124	G	1854	                Frankia
0.05	1202570	1202570	S	298653	                  Frankia sp. EAN1pec
0.05	1200980	1200980	S	298654	                  Frankia inefficax
0.03	870907	870907	S	710111	                  Frankia sp. QA3
0.03	854849	0	S	1859	                  Frankia alni
0.03	854849	854849	S1	326424	                    Frankia alni ACN14a
0.03	726928	726928	S	106370	                  Frankia casuarinae
0.03	707686	707686	S	656024	                  Frankia symbiont of Datisca glomerata
0.03	679856	0	G	1434010	                Jatrophihabitans
0.03	679856	679856	S	1907575	                  Jatrophihabitans sp. GAS493
0.02	590001	0	O1	1837742	              unclassified Frankiales
0.02	590001	0	O2	1920255	                unclassified Frankiales (miscellaneous)
0.02	590001	590001	S	1882833	                  Frankineae bacterium MT45
0.26	6703060	0	O	2037	            Actinomycetales
0.26	6703060	2651	F	2049	              Actinomycetaceae
0.17	4482962	92150	G	1654	                Actinomyces
0.02	518348	518348	S	2079536	                  Actinomyces sp. Z16
0.02	469869	469869	S	712122	                  Actinomyces sp. oral taxon 414
0.02	438815	438815	S	2081702	                  Actinomyces sp. oral taxon 897
0.02	424421	424421	S	544580	                  Actinomyces oris
0.01	392147	392147	S	111015	                  Actinomyces radicidentis
0.01	352986	352986	S	131110	                  Actinomyces radingae
0.01	331971	331971	S	1851395	                  Actinomyces sp. Chiba101
0.01	328176	328176	S	1912795	                  Actinomyces sp. VUL4_3
0.01	295752	295752	S	52773	                  Actinomyces meyeri
0.01	287279	287279	S	178339	                  Actinomyces hongkongensis
0.01	281778	281778	S	1852377	                  Actinomyces pacaensis
0.01	269270	269270	S	1960083	                  Actinomyces gaoshouyii
0.03	725980	69	G	1653174	                Actinotignum
0.02	409913	409913	S	2171980	                  Actinotignum sp. 313
0.01	315998	315998	S	59505	                  Actinotignum schaalii
0.02	594080	0	G	1069494	                Trueperella
0.02	594080	567374	S	1661	                  Trueperella pyogenes
0	26706	26706	S1	1435056	                    Trueperella pyogenes TP8
0.02	578527	1593	G	28263	                Arcanobacterium
0.01	290333	290333	S	131112	                  Arcanobacterium phocae
0.01	286601	286491	S	28264	                  Arcanobacterium haemolyticum
0	110	110	S1	644284	                    Arcanobacterium haemolyticum DSM 20595
0.01	318860	0	G	2050	                Mobiluncus
0.01	318860	0	S	2051	                  Mobiluncus curtisii
0.01	318860	318860	S1	548479	                    Mobiluncus curtisii ATCC 43063
0.09	2266783	0	O	2039638	            Candidatus Nanopelagicales
0.09	2266783	1504	F	2162846	              Candidatus Nanopelagicaceae
0.07	1730797	10651	G	622681	                Candidatus Planktophila
0.02	434549	434549	S	1884905	                  Candidatus Planktophila versatilis
0.02	405405	405405	S	1884913	                  Candidatus Planktophila lacus
0.01	324888	324888	S	1884914	                  Candidatus Planktophila dulcis
0.01	198588	198588	S	573600	                  Candidatus Planktophila limnetica
0.01	184015	184015	S	1884904	                  Candidatus Planktophila sulfonica
0.01	172701	172701	S	1884907	                  Candidatus Planktophila vernalis
0.02	534482	7488	G	2039639	                Candidatus Nanopelagicus
0.01	179106	179106	S	1884634	                  Candidatus Nanopelagicus limnes
0.01	178084	178084	S	1884915	                  Candidatus Nanopelagicus hibericus
0.01	169804	169804	S	1884916	                  Candidatus Nanopelagicus abundans
0.08	2104026	0	O	1643682	            Geodermatophilales
0.08	2104026	19340	F	85030	              Geodermatophilaceae
0.03	736292	0	G	88138	                Modestobacter
0.03	736292	736292	S	477641	                  Modestobacter marinus
0.03	698753	0	G	1860	                Geodermatophilus
0.03	698753	0	S	1861	                  Geodermatophilus obscurus
0.03	698753	698753	S1	526225	                    Geodermatophilus obscurus DSM 43160
0.02	649641	0	G	38501	                Blastococcus
0.02	649641	0	S	138336	                  Blastococcus saxobsidens
0.02	649641	649641	S1	1146883	                    Blastococcus saxobsidens DD2
0.07	1957470	0	O	1217098	            Jiangellales
0.07	1957470	0	F	1217100	              Jiangellaceae
0.07	1957470	79144	G	281472	                Jiangella
0.04	955287	955287	S	419479	                  Jiangella alkaliphila
0.04	923039	923039	S	1798224	                  Jiangella sp. DSM 45060
0.06	1512411	0	O	1643684	            Nakamurellales
0.06	1512411	0	F	85031	              Nakamurellaceae
0.06	1512411	1034	G	53460	                Nakamurella
0.03	802106	0	S	53461	                  Nakamurella multipartita
0.03	802106	802106	S1	479431	                    Nakamurella multipartita DSM 44233
0.03	709271	709271	S	1090615	                  Nakamurella panacisegetis
0.06	1459321	0	O	414714	            Catenulisporales
0.06	1459321	0	F	414877	              Catenulisporaceae
0.06	1459321	0	G	414878	                Catenulispora
0.06	1459321	0	S	304895	                  Catenulispora acidiphila
0.06	1459321	1459321	S1	479433	                    Catenulispora acidiphila DSM 44928
0.04	984792	0	O	85014	            Glycomycetales
0.04	984792	0	F	85034	              Glycomycetaceae
0.04	984792	0	G	283810	                Stackebrandtia
0.04	984792	0	S	283811	                  Stackebrandtia nassauensis
0.04	984792	984792	S1	446470	                    Stackebrandtia nassauensis DSM 44728
0.03	751857	0	O	622450	            Actinopolysporales
0.03	751857	0	F	622451	              Actinopolysporaceae
0.03	751857	0	G	1849	                Actinopolyspora
0.03	751857	751857	S	414996	                  Actinopolyspora erythraea
0.02	653625	0	O	622452	            Kineosporiales
0.02	653625	0	F	83778	              Kineosporiaceae
0.02	653625	0	G	33981	                Kineococcus
0.02	653625	0	S	131568	                  Kineococcus radiotolerans
0.02	653625	653625	S1	266940	                    Kineococcus radiotolerans SRS30216 = ATCC BAA-149
0.02	552180	0	C1	1643818	            Actinobacteria incertae sedis
0.02	552180	0	G	147067	              Thermobispora
0.02	552180	0	S	2006	                Thermobispora bispora
0.02	552180	552180	S1	469371	                  Thermobispora bispora DSM 43833
0.01	370798	0	C1	52018	            unclassified Actinobacteria (class)
0.01	370798	0	C2	78537	              unclassified Actinobacteria (class) (miscellaneous)
0.01	370798	370798	S	1650658	                Actinobacteria bacterium IMCC26256
0.01	354534	0	O	1643683	            Acidothermales
0.01	354534	0	F	85032	              Acidothermaceae
0.01	354534	0	G	28048	                Acidothermus
0.01	354534	0	S	28049	                  Acidothermus cellulolyticus
0.01	354534	354534	S1	351607	                    Acidothermus cellulolyticus 11B
